0.915875,0.063981,-0.024791,-336.976425,-325.457771,-336.095216,x,-337.1715496
0.986072,-0.009507,-0.051149,-337.542916,-324.954223,-335.465782,,
0.978483,0.042708,-0.047383,-337.165255,-325.520714,-336.598764,,
0.984175,0.017568,0.02604,-336.913481,-325.520714,-336.095216,,
0.970894,-0.009507,-0.00973,-338.172351,-325.646601,-334.584573,,
0.993661,0.019502,0.010979,-337.417029,-325.835431,-335.276951,,
1.046783,0.025303,-0.028557,-337.98352,-326.087205,-336.284047,,
1.018325,0.065915,-0.030439,-337.228199,-325.143053,-335.465782,,
0.908286,0.069783,0.016627,-337.291142,-325.835431,-336.032273,,
0.978483,0.052378,-0.034205,-337.605859,-325.26894,-337.165255,,
0.959511,0.036907,-0.0022,-336.661707,-325.772488,-336.976425,,
0.957614,0.089122,0.084402,-337.479973,-325.331884,-335.654612,,
0.98038,0.044642,-0.039853,-337.479973,-325.394827,-335.591669,,
1.063858,0.069783,-0.045501,-337.102312,-325.961318,-336.409934,,
0.974689,0.034973,0.007214,-337.102312,-326.276036,-335.717556,,
0.993661,0.036907,0.001566,-337.79469,-325.709545,-336.598764,,
0.923464,0.106527,-0.064327,-337.605859,-324.891279,-335.151064,,
0.929155,0.085254,-0.011613,-337.228199,-325.457771,-335.780499,,
1.0354,0.038841,0.010979,-336.535821,-325.394827,-335.843442,,
0.974689,0.085254,-0.00973,-337.605859,-325.772488,-336.095216,,
1.063858,0.036907,0.020392,-337.479973,-324.891279,-336.221103,,
0.987969,0.044642,0.073106,-337.668803,-325.520714,-336.472877,,
0.976586,0.040774,-0.000317,-337.102312,-326.024262,-336.221103,,
0.940539,0.000163,0.018509,-338.109407,-325.772488,-336.15816,,
0.974689,0.073651,-0.041735,-337.102312,-325.583658,-336.598764,,
0.970894,0.065915,-0.079388,-336.724651,-324.513619,-335.843442,,
0.991764,0.042708,-0.019144,-336.913481,-324.639506,-335.717556,,
0.950025,0.025303,0.050515,-337.291142,-326.150149,-335.654612,,
1.024017,0.005964,-0.039853,-337.417029,-325.835431,-336.032273,,
0.976586,0.069783,0.048632,-337.354086,-325.331884,-336.032273,,
0.963305,0.042708,-0.024791,-336.976425,-325.898375,-336.095216,,
0.936744,0.019502,-0.017261,-336.913481,-326.52781,-336.535821,,
0.959511,0.075584,-0.030439,-336.598764,-325.331884,-336.15816,,
0.957614,0.019502,-0.007848,-337.79469,-326.52781,-335.465782,,
0.972791,0.058179,0.048632,-337.165255,-326.213092,-335.843442,,
1.018325,-0.023044,0.001566,-336.976425,-326.401923,-335.780499,,
1.00125,0.042708,0.037336,-336.724651,-324.702449,-335.402838,,
0.991764,0.162609,0.050515,-336.787594,-324.639506,-336.409934,,
0.972791,0.023369,-0.011613,-336.661707,-325.772488,-336.34699,,
1.008839,0.052378,-0.021026,-337.417029,-325.898375,-336.661707,,
0.978483,0.017568,0.073106,-337.668803,-325.26894,-336.535821,,
0.959511,-0.017242,0.035453,-337.291142,-324.387732,-336.34699,,
0.893108,0.040774,0.009096,-337.354086,-325.08011,-336.284047,,
0.961408,-0.003705,0.035453,-336.724651,-324.954223,-335.402838,,
0.991764,0.011766,0.035453,-337.857633,-326.024262,-336.284047,,
0.948127,0.034973,0.078754,-336.409934,-325.26894,-336.095216,,
0.986072,0.04851,0.007214,-337.102312,-324.891279,-336.095216,,
0.955716,0.069783,-0.041735,-336.34699,-325.583658,-335.843442,,
0.923464,0.009832,-0.0022,-337.165255,-324.639506,-336.095216,,
0.963305,0.08332,-0.032322,-337.920577,-325.205997,-336.472877,,
0.976586,0.033039,0.076872,-336.976425,-325.205997,-335.151064,,
0.921566,0.065915,-0.007848,-337.605859,-325.394827,-335.654612,,
0.978483,0.085254,-0.086919,-337.542916,-325.017166,-335.906386,,
0.999353,-0.011441,0.012862,-337.417029,-326.087205,-336.15816,,
1.024017,-0.007573,-0.011613,-336.787594,-325.394827,-336.661707,,
1.012633,-0.001771,0.058045,-338.172351,-326.087205,-336.221103,,
0.959511,0.106527,0.042984,-337.668803,-325.457771,-335.717556,,
0.999353,0.007898,0.010979,-337.479973,-325.394827,-336.095216,,
1.029708,0.004031,0.069341,-337.165255,-325.457771,-335.654612,,
0.927258,0.112328,0.027923,-336.34699,-324.954223,-336.409934,,
0.986072,-0.011441,-0.000317,-336.787594,-326.150149,-335.276951,,
0.963305,-0.003705,-0.005965,-337.039368,-326.276036,-335.780499,,
0.965203,0.040774,0.08252,-337.668803,-326.024262,-336.787594,,
1.020222,0.110394,0.010979,-337.417029,-324.639506,-335.843442,,
0.94623,0.0137,0.018509,-337.479973,-325.772488,-336.221103,,
1.06955,0.060113,0.02604,-337.291142,-325.583658,-336.15816,,
0.923464,0.096857,0.069341,-337.668803,-325.143053,-335.528725,,
0.9671,0.060113,0.039219,-337.79469,-325.646601,-336.095216,,
1.003147,0.062047,0.022275,-337.731746,-325.394827,-335.843442,,
0.961408,0.027237,0.059928,-336.976425,-325.520714,-336.535821,,
0.972791,0.009832,0.08252,-337.165255,-325.583658,-336.032273,,
1.012633,-0.015308,-0.049266,-337.039368,-325.898375,-335.088121,,
1.022119,0.023369,0.001566,-337.291142,-326.087205,-335.591669,,
0.993661,0.029171,0.035453,-336.724651,-325.457771,-336.34699,,
1.008839,0.054312,-0.03797,-337.920577,-325.835431,-336.535821,,
0.953819,0.015634,-0.011613,-338.109407,-326.590753,-335.780499,,
0.94623,0.060113,-0.058679,-336.850538,-325.394827,-335.088121,,
1.012633,0.011766,-0.098215,-336.787594,-325.143053,-335.151064,,
0.974689,0.063981,-0.039853,-337.039368,-325.205997,-336.34699,,
0.976586,0.077518,0.088168,-337.731746,-325.457771,-336.284047,,
0.959511,0.135535,-0.005965,-336.472877,-326.590753,-335.151064,,
0.991764,0.034973,0.031688,-336.095216,-325.772488,-335.465782,,
1.050578,0.069783,0.065576,-337.79469,-324.828336,-336.221103,,
0.944333,0.075584,-0.051149,-337.731746,-325.835431,-335.717556,,
0.904491,0.017568,-0.049266,-337.102312,-325.143053,-336.032273,,
0.934847,-0.019176,-0.028557,-337.102312,-325.961318,-335.906386,,
1.046783,0.056246,0.020392,-337.039368,-325.331884,-335.906386,,
0.919669,-0.013374,-0.024791,-337.920577,-325.520714,-336.409934,,
1.003147,0.019502,-0.03797,-337.102312,-325.583658,-335.654612,,
0.902594,0.08332,-0.024791,-337.668803,-325.394827,-336.15816,,
1.010736,0.002097,-0.011613,-337.920577,-325.583658,-335.906386,,
1.006942,0.033039,-0.022909,-337.228199,-324.387732,-336.221103,,
0.986072,0.092989,-0.00973,-336.976425,-324.954223,-335.591669,,
0.999353,0.102659,-0.00973,-337.920577,-325.394827,-335.654612,,
1.008839,0.025303,0.014744,-336.661707,-324.387732,-335.528725,,
1.018325,-0.026912,0.005331,-337.920577,-325.898375,-336.913481,,
1.056269,0.116196,0.007214,-336.535821,-324.828336,-335.969329,,
0.982278,0.056246,0.009096,-337.668803,-325.143053,-334.89929,,
0.993661,0.050444,-0.032322,-336.535821,-325.520714,-336.409934,,
0.942436,-0.003705,0.012862,-337.79469,-324.765393,-334.962234,,
0.965203,0.081386,-0.017261,-337.605859,-326.150149,-335.591669,,
0.919669,0.0137,-0.053031,-337.417029,-325.08011,-335.528725,,
1.022119,0.021436,0.071224,-337.857633,-324.702449,-335.402838,,
0.913977,0.092989,0.059928,-337.668803,-326.276036,-335.402838,,
0.948127,0.007898,-0.043618,-337.165255,-326.401923,-335.339895,,
0.957614,0.052378,0.041101,-336.787594,-325.331884,-335.591669,,
1.031605,0.14327,0.016627,-337.79469,-325.457771,-336.661707,,
0.9671,-0.017242,-0.005965,-337.039368,-325.646601,-334.962234,,
0.961408,0.034973,-0.051149,-337.98352,-325.709545,-335.780499,,
0.950025,0.046576,-0.024791,-337.039368,-324.765393,-335.906386,,
1.00125,0.096857,0.033571,-337.542916,-324.261845,-336.221103,,
0.93295,0.025303,-0.011613,-337.605859,-325.646601,-335.843442,,
0.995558,0.007898,0.020392,-337.542916,-325.26894,-336.535821,,
1.00125,0.029171,0.029805,-336.913481,-326.213092,-335.151064,,
0.961408,0.0137,-0.021026,-337.542916,-325.709545,-335.843442,,
0.889313,0.005964,0.003448,-337.102312,-326.213092,-335.088121,,
0.991764,0.056246,-0.0022,-336.535821,-324.639506,-336.095216,,
1.027811,0.027237,0.020392,-337.228199,-325.898375,-336.284047,,
1.063858,0.036907,0.003448,-337.605859,-325.961318,-336.724651,,
1.016428,-0.013374,-0.017261,-337.542916,-325.961318,-336.472877,,
0.982278,0.062047,0.027923,-336.661707,-325.205997,-335.591669,,
0.970894,0.04851,0.012862,-337.542916,-325.520714,-335.969329,,
1.020222,0.079452,0.012862,-338.298238,-325.772488,-335.276951,,
1.024017,0.046576,0.010979,-336.787594,-325.583658,-335.591669,,
1.033503,0.077518,0.063693,-337.165255,-325.520714,-335.088121,,
0.989866,0.079452,0.058045,-336.15816,-324.261845,-336.032273,,
0.929155,0.085254,-0.000317,-337.291142,-325.772488,-336.095216,,
0.950025,-0.017242,-0.053031,-336.598764,-325.205997,-335.906386,,
0.895005,0.04851,-0.032322,-336.535821,-324.828336,-336.284047,,
0.921566,-0.028846,0.031688,-337.102312,-326.087205,-335.654612,,
1.037297,0.085254,-0.022909,-336.409934,-325.331884,-334.962234,,
0.978483,0.040774,0.014744,-337.039368,-325.08011,-335.276951,,
0.917772,-0.024978,-0.004082,-337.417029,-325.646601,-336.724651,,
0.904491,0.025303,0.024157,-338.424125,-326.150149,-336.661707,,
0.987969,0.056246,0.010979,-337.479973,-325.457771,-336.535821,,
0.953819,0.027237,-0.054914,-337.920577,-326.024262,-336.598764,,
1.033503,0.092989,0.065576,-337.354086,-324.891279,-335.780499,,
0.887416,0.054312,0.065576,-337.605859,-325.709545,-335.906386,,
0.98038,0.075584,0.05428,-336.913481,-325.26894,-336.095216,,
0.98038,0.040774,-0.011613,-336.661707,-325.26894,-336.032273,,
1.008839,-0.015308,0.042984,-337.605859,-325.835431,-335.969329,,
1.044886,-0.013374,0.091933,-337.165255,-325.205997,-336.032273,,
0.982278,0.034973,0.033571,-337.542916,-325.898375,-335.654612,,
0.889313,0.127799,0.012862,-337.417029,-325.898375,-336.34699,,
1.005044,0.040774,-0.019144,-337.417029,-324.828336,-335.717556,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
0,0,0,0,0,0,,
